,id,name,position,lastName,age,gender,country,image,Source,worth,worthChange,realTimeWorth,realTimePosition
1979,8883,li guANgyu,1928.0,lI,54 years old,M,None,https://specials-images.forbesimg.com/imageserve/9e4f6675e2ba8919ad43e68506b785f3/416x416.jpg?background=000000&cropX1=0&cropX2=600&cropY1=51&cropY2=651,Service  ==> education,1.2 BUSD,0.0 millions USD,,1414.0
1980,6914,li JUN,1929.0,lI,53 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a8df7fda7ea43169014100c/416x416.jpg?background=000000&cropX1=13&cropX2=2109&cropY1=287&cropY2=2383,Manufacturing  ==> electronics,1.2 BUSD,0.0 millions USD,,1942.0
1981,1465,li rUCHENg,1930.0,lI,67 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cca7631358e4955acf926/416x416.jpg?background=000000&cropX1=1354&cropX2=3459&cropY1=5&cropY2=2108,Fashion & Retail  ==> apparel,1.2 BUSD,nan millions USD,,1942.0
1982,2711,li XUHUi,1931.0,lI,50 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a7cca7631358e4955acf926/416x416.jpg?background=000000&cropX1=1354&cropX2=3459&cropY1=5&cropY2=2108,Food and Beverage  ==> soy sauce maker,1.2 BUSD,0.0 millions USD,,1412.0
1983,6689,lim weE Chai,1932.0,LIM,60 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a7fc65131358e4955ad21ba/416x416.jpg?background=000000&cropX1=394&cropX2=2325&cropY1=17&cropY2=1947,Manufacturing  ==> rubber gloves,1.2 BUSD,0.0 millions USD,,1636.0
1984,8915,liU JIang,1933.0,lIU,50 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7fc65131358e4955ad21ba/416x416.jpg?background=000000&cropX1=394&cropX2=2325&cropY1=17&cropY2=1947,Energy  ==> gas,1.2 BUSD,0.0 millions USD,,2011.0
1985,9394,liU XUEJING,1934.0,lIU,67 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cdbe9a7ea431690130bc1/416x416.jpg?background=000000&cropX1=269&cropX2=1703&cropY1=0&cropY2=1434,"Diversified  ==> copper, poultry",1.2 BUSD,0.0 millions USD,,1910.0
1986,3244,liu zHENGuo,1935.0,lIU,53 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a7cdbe9a7ea431690130bc1/416x416.jpg?background=000000&cropX1=269&cropX2=1703&cropY1=0&cropY2=1434,Service  ==> sewage treatment,1.2 BUSD,0.0 millions USD,,2115.0
1987,1369,lO KA SHUi,1936.0,lO,71 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a5e2cfe4bbe6f2652f2a738/416x416.jpg?background=000000&cropX1=268&cropX2=2048&cropY1=492&cropY2=2274,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,1901.0
1988,7331,LO SIU-TONG,1937.0,LO,88 years old,M,None,https://specials-images.forbesimg.com/imageserve/568bb227e4b0ffa7afe8b57d/416x416.jpg?background=000000&cropX1=60&cropX2=661&cropY1=3&cropY2=604,"Real Estate  ==> real estate, hotels",1.2 BUSD,0.0 millions USD,,1950.0
1989,4869,tOBI LUtke,1938.0,luTKE,1982,Male,None,https://specials-images.forbesimg.com/imageserve/5a8ca9c731358e4955ade3d8/416x416.jpg?background=000000&cropX1=1243&cropX2=4894&cropY1=0&cropY2=3648,Technology  ==> e-commerce,1.2 BUSD,0.0 millions USD,,1514.0
1990,4744,ma YUNSHeng,1939.0,MA,55 years old,M,None,https://specials-images.forbesimg.com/imageserve/589d2dde31358e1a35ab0bd8/416x416.jpg?background=000000&cropX1=8&cropX2=723&cropY1=0&cropY2=715,Diversified  ==> energy,1.2 BUSD,0.0 millions USD,,1913.0
1991,9934,ziyavUDIN MAgomedov,1940.0,magOMEDov,49 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a80cb44a7ea431690133d1b/416x416.jpg?background=000000&cropX1=816&cropX2=3885&cropY1=0&cropY2=3066,"Energy  ==> port, gas",1.2 BUSD,0.001 millions USD,,2080.0
1992,3506,ana maria mARCONDES PENIDO Sant'anna,1941.0,marcondes PENIDO SANT'anna,62 years old,F,Brazil,https://specials-images.forbesimg.com/imageserve/5a80cb44a7ea431690133d1b/416x416.jpg?background=000000&cropX1=816&cropX2=3885&cropY1=0&cropY2=3066,Construction & Engineering  ==> toll roads,1.2 BUSD,nan millions USD,,2080.0
1993,4418,tERENCE (TERRY) MATthews,1942.0,MATTHEWS,75 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a7bb412a7ea43169012f2ef/416x416.jpg?background=000000&cropX1=906&cropX2=3156&cropY1=583&cropY2=2832,Telecom  ==> telecom,1.2 BUSD,0.0 millions USD,,1858.0
1994,2920,gAIL MILler,1943.0,miLLER,74 years old,F,None,https://specials-images.forbesimg.com/imageserve/5a9097a931358e79a28a1fdd/416x416.jpg?background=000000&cropX1=1311&cropX2=2355&cropY1=550&cropY2=1593,"Automotive  ==> basketball, car dealers",1.2 BUSD,0.0 millions USD,,1643.0
1995,2642,andREI MOLCHANOV,1944.0,molcHANOV,46 years old,None,Russia,https://specials-images.forbesimg.com/imageserve/5a8092b7a7ea4316901339f7/416x416.jpg?background=000000&cropX1=155&cropX2=1168&cropY1=263&cropY2=1276,Construction & Engineering  ==> construction materials,1.2 BUSD,-17.012 millions USD,,2014.0
1996,6861,NI ZHAOXING,1945.0,NI,62 years old,None,China,https://specials-images.forbesimg.com/imageserve/43372ee8b6ecf8e8d8264ccff8e54710/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=230&cropY2=974,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,1852.0
1997,9833,kenTARO OGAWA,1946.0,ogAWA,69 years old,M,Japan,https://specials-images.forbesimg.com/imageserve/2f6b62df9e9d5ba4a9b69c45cbb17fc7/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=45&cropY2=789,Food and Beverage  ==> restaurants,1.2 BUSD,0.0 millions USD,,1480.0
1998,7038,erik pAUlsson,1947.0,PAULSSON,76 years old,M,Sweden,https://specials-images.forbesimg.com/imageserve/5a811bdb31358e4955ad30e2/416x416.jpg?background=000000&cropX1=0&cropX2=1918&cropY1=8&cropY2=1927,"Real Estate  ==> construction, real estate",1.2 BUSD,0.0 millions USD,,1731.0
1999,9480,peng Hao,1948.0,pENG,51 years old,Male,China,https://specials-images.forbesimg.com/imageserve/5a811bdb31358e4955ad30e2/416x416.jpg?background=000000&cropX1=0&cropX2=1918&cropY1=8&cropY2=1927,Manufacturing  ==> electronics,1.2 BUSD,nan millions USD,,1731.0
2000,5343,steFAN PIERER,1949.0,PIERER,61 years old,M,Austria,https://specials-images.forbesimg.com/imageserve/5a7c6e22a7ea43169012fdf4/416x416.jpg?background=000000&cropX1=139&cropX2=911&cropY1=117&cropY2=890,Automotive  ==> automotive,1.2 BUSD,0.0 millions USD,,1937.0
2001,9618,michAEL Price,1950.0,PRICe,65 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7c6e22a7ea43169012fdf4/416x416.jpg?background=000000&cropX1=139&cropX2=911&cropY1=117&cropY2=890,Finance and Investments  ==> investments,1.2 BUSD,0.0 millions USD,,1996.0
2002,8472,clAYTON RIDDELl,1951.0,rIDDELL,80 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7ba5b1a7ea43169012f1a8/416x416.jpg?background=000000&cropX1=99&cropX2=758&cropY1=97&cropY2=757,Energy  ==> oil & gas,1.2 BUSD,-18.398 millions USD,,1959.0
2003,3334,bORIS ROTENBERG,1952.0,roTENBErg,61 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a80a1794bbe6f2652f53e24/416x416.jpg?background=000000&cropX1=156&cropX2=1338&cropY1=25&cropY2=1207,"Construction & Engineering  ==> construction, pipes, chemicals",1.2 BUSD,0.0 millions USD,,1949.0
2004,5948,igor RYBAKOv,1953.0,RYBAKOV,46 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a80a91631358e4955ad2b41/416x416.jpg?background=000000&cropX1=65&cropX2=2805&cropY1=18&cropY2=2757,Manufacturing  ==> building materials,1.2 BUSD,0.0 millions USD,,2029.0
2005,8330,stEPHEN Saad,1954.0,SAAD,54 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a80fed231358e4955ad2f28/416x416.jpg?background=000000&cropX1=319&cropX2=2064&cropY1=6&cropY2=1750,Healthcare  ==> pharmaceuticals,1.2 BUSD,-0.055999999999999994 millions USD,,2051.0
2006,8071,k. RAI SAHI,1955.0,saHI,72 years old,M,Canada,https://specials-images.forbesimg.com/imageserve/5a7baf1431358e4955ace200/416x416.jpg?background=000000&cropX1=2&cropX2=704&cropY1=0&cropY2=702,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,2009.0
2007,5764,aiRAT SHAimiev,1956.0,SHAIMIEv,56 years old,M,Russia,https://specials-images.forbesimg.com/imageserve/c7fdc1b03060abf8c5b1b48d4ead44e5/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=89&cropY2=830,"Energy  ==> refinery, chemicals",1.2 BUSD,0.001 millions USD,,1884.0
2008,7361,rADIK SHAIMiev,1957.0,shaiMIEv,53 years old,M,None,https://specials-images.forbesimg.com/imageserve/87610e924802aeeaed879067d5de2b4d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=127&cropY2=871,"Energy  ==> refinery, chemicals",1.2 BUSD,0.0 millions USD,,1893.0
2009,8214,shanG JIYONg,1958.0,sHANg,50 years old,M,None,https://specials-images.forbesimg.com/imageserve/87610e924802aeeaed879067d5de2b4d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=127&cropY2=871,"Diversified  ==> tires, chemicals",1.2 BUSD,0.0 millions USD,,1895.0
2010,2398,mikhail Shelkov,1959.0,SHELKOV,50 years old,M,None,https://specials-images.forbesimg.com/imageserve/87610e924802aeeaed879067d5de2b4d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=127&cropY2=871,Metals & Mining  ==> titanium,1.2 BUSD,nan millions USD,,1895.0
2011,8286,s.D. SHIBULAL,1960.0,sHIBULal,63 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7f4dfba7ea431690132b99/416x416.jpg?background=000000&cropX1=766&cropX2=3614&cropY1=0&cropY2=2848,Technology  ==> software services,1.2 BUSD,0.0 millions USD,,1863.0
2012,8819,RON SIM,1961.0,sIM,59 years old,None,None,https://specials-images.forbesimg.com/imageserve/596e819b31358e4463b76550/416x416.jpg?background=000000&cropX1=338&cropX2=1627&cropY1=314&cropY2=1604,Fashion & Retail  ==> retail,1.2 BUSD,0.0 millions USD,,1936.0
2013,5325,leonid SIMANOVSKy,1962.0,simaNOVSky,68 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a80ab7731358e4955ad2b80/416x416.jpg?background=000000&cropX1=8&cropX2=1288&cropY1=8&cropY2=1288,Finance and Investments  ==> investments,1.2 BUSD,0.0 millions USD,,1840.0
2014,4445,bASUDEO SIngh,1963.0,sINGH,77 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a80ab7731358e4955ad2b80/416x416.jpg?background=000000&cropX1=8&cropX2=1288&cropY1=8&cropY2=1288,Healthcare  ==> pharmaceuticals,1.2 BUSD,0.0 millions USD,,2066.0
2015,9144,SAMPRADA SINgh,1964.0,siNGh,92 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a80ab7731358e4955ad2b80/416x416.jpg?background=000000&cropX1=8&cropX2=1288&cropY1=8&cropY2=1288,Healthcare  ==> pharmaceuticals,1.2 BUSD,0.0 millions USD,,2077.0
2016,6799,teRRY Snow,1965.0,SNOW,74 years old,M,Australia,https://specials-images.forbesimg.com/imageserve/5a7b64b8a7ea43169012ec4c/416x416.jpg?background=000000&cropX1=778&cropX2=4339&cropY1=0&cropY2=3559,"Real Estate  ==> airports, real estate",1.2 BUSD,0.0 millions USD,,1925.0
2017,3227,lynsi SNyder,1966.0,snyDEr,1983,F,United States,https://specials-images.forbesimg.com/imageserve/5a90ab0ca7ea434a0c2723ae/416x416.jpg?background=000000&cropX1=519&cropX2=2405&cropY1=103&cropY2=1988,Food and Beverage  ==> In-N-Out Burger,1.2 BUSD,0.0 millions USD,,1882.0
2018,5164,sYBILL Storz,1967.0,STORZ,81 years old,F,None,https://specials-images.forbesimg.com/imageserve/5a7e4f9431358e4955ad1374/416x416.jpg?background=000000&cropX1=7&cropX2=1396&cropY1=43&cropY2=1432,Healthcare  ==> medical devices,1.2 BUSD,0.0 millions USD,,2038.0
2019,1663,harjO SUTANto,1968.0,suTANTO,92 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7e4f9431358e4955ad1374/416x416.jpg?background=000000&cropX1=7&cropX2=1396&cropY1=43&cropY2=1432,Fashion & Retail  ==> consumer goods,1.2 BUSD,0.0 millions USD,,1827.0
2020,8040,yoshiKAZU TANAKA,1969.0,tANAKA,41 years old,Male,None,https://specials-images.forbesimg.com/imageserve/589fcaba4bbe6f0e5586903d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=129&cropY2=873,Technology  ==> social network,1.2 BUSD,0.0 millions USD,,2001.0
2021,7590,mehmeT SINAN TARa,1970.0,TARA,60 years old,M,None,https://specials-images.forbesimg.com/imageserve/58b7569ba7ea431f321a6ff9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=39&cropY2=783,Construction & Engineering  ==> construction,1.2 BUSD,nan millions USD,,2001.0
2022,4923,rit THIRAKOMen,1971.0,thiRAKOMEN,66 years old,Male,Thailand,https://specials-images.forbesimg.com/imageserve/58b7569ba7ea431f321a6ff9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=39&cropY2=783,Food and Beverage  ==> restaurants,1.2 BUSD,0.0 millions USD,,1989.0
2023,1613,tiaN MIng,1972.0,TIAN,64 years old,M,China,https://specials-images.forbesimg.com/imageserve/58b7569ba7ea431f321a6ff9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=39&cropY2=783,Technology  ==> measuring instruments,1.2 BUSD,0.0 millions USD,,1594.0
2024,9724,ion tIRIAC,1973.0,TIRIAC,79 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a8072a931358e4955ad284f/416x416.jpg?background=000000&cropX1=335&cropX2=3162&cropY1=293&cropY2=3122,"Finance and Investments  ==> banking, insurance",1.2 BUSD,0.0 millions USD,,1953.0
2025,6526,IVAR TOLLEFSEn,1974.0,tolLEFsen,57 years old,M,Norway,https://specials-images.forbesimg.com/imageserve/5a8072a931358e4955ad284f/416x416.jpg?background=000000&cropX1=335&cropX2=3162&cropY1=293&cropY2=3122,Real Estate  ==> Real estate,1.2 BUSD,0.0 millions USD,,1894.0
2026,1845,mustafa laTIF TOpbas,1975.0,toPBAS,74 years old,M,None,https://specials-images.forbesimg.com/imageserve/58b74d7131358e1a35ac50b5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746,"Fashion & Retail  ==> food, retail",1.2 BUSD,nan millions USD,,1894.0
2027,3089,thOMAS Tull,1976.0,TULL,48 years old,None,None,https://specials-images.forbesimg.com/imageserve/58b74d7131358e1a35ac50b5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746,Media & Entertainment  ==> movies,1.2 BUSD,0.0 millions USD,,1907.0
2028,8860,jOHN VAN LIESHOUt,1977.0,VAN LIESHOut,72 years old,Male,None,https://specials-images.forbesimg.com/imageserve/bd62883aa051b1ecc30903dba76ec157/416x416.jpg?background=000000&cropX1=219&cropX2=636&cropY1=245&cropY2=662,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,1976.0
2029,4088,WANG HAn,1978.0,WANG,1989,Male,None,https://specials-images.forbesimg.com/imageserve/bd62883aa051b1ecc30903dba76ec157/416x416.jpg?background=000000&cropX1=219&cropX2=636&cropY1=245&cropY2=662,Diversified  ==> airline,1.2 BUSD,0.0 millions USD,,1755.0
2030,5334,wang JUNJin,1979.0,waNG,49 years old,M,None,https://specials-images.forbesimg.com/imageserve/56c74c69e4b062f6b59a1c03/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746,Service  ==> airline,1.2 BUSD,0.0 millions USD,,1771.0
2031,2382,wang WENbiao,1980.0,waNG,61 years old,None,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a875c0f4bbe6f2652f5cbc2/416x416.jpg?background=000000&cropX1=513&cropX2=2757&cropY1=182&cropY2=2424,"Manufacturing  ==> natural gas, fertilizers",1.2 BUSD,0.0 millions USD,,1965.0
2032,3701,"alfred wEST, JR.",1981.0,weST,75 years old,Male,United States,https://specials-images.forbesimg.com/imageserve/5a875c0f4bbe6f2652f5cbc2/416x416.jpg?background=000000&cropX1=513&cropX2=2757&cropY1=182&cropY2=2424,Finance and Investments  ==> money management,1.2 BUSD,0.0 millions USD,,2062.0
2033,3511,wu DAOHONG,1982.0,wU,52 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7d0a5331358e4955acfd18/416x416.jpg?background=000000&cropX1=167&cropX2=2744&cropY1=6&cropY2=2584,Energy  ==> energy services,1.2 BUSD,0.0 millions USD,,1964.0
2034,5095,WU YILIng,1983.0,WU,68 years old,M,China,https://specials-images.forbesimg.com/imageserve/52fe6d2bf24e45432177784f7e1b8666/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=66&cropY2=810,Healthcare  ==> pharmaceuticals,1.2 BUSD,0.0 millions USD,,1808.0
2035,3406,xiU LAIGui,1984.0,xIU,63 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7d1414a7ea431690130e10/416x416.jpg?background=000000&cropX1=11&cropX2=2402&cropY1=394&cropY2=2784,Healthcare  ==> pharmaceuticals,1.2 BUSD,0.0 millions USD,,1904.0
2036,5081,XU XIONG,1985.0,XU,46 years old,M,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a7d167b31358e4955acfd3d/416x416.jpg?background=000000&cropX1=960&cropX2=2115&cropY1=606&cropY2=1762,Service  ==> driving schools,1.2 BUSD,nan millions USD,,1904.0
2037,8977,XU XUDOng,1986.0,XU,48 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7d167b31358e4955acfd3d/416x416.jpg?background=000000&cropX1=960&cropX2=2115&cropY1=606&cropY2=1762,Automotive  ==> auto parts,1.2 BUSD,0.0 millions USD,,1741.0
2038,7525,xUE HUA,1987.0,XUE,48 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a7d167b31358e4955acfd3d/416x416.jpg?background=000000&cropX1=960&cropX2=2115&cropY1=606&cropY2=1762,Manufacturing  ==> Agribusiness,1.2 BUSD,-0.001 millions USD,,1843.0
2039,6843,vaDIM YAKUNIN,1988.0,yAKUNIN,55 years old,None,None,https://specials-images.forbesimg.com/imageserve/58a272a9a7ea431f32197514/416x416.jpg?background=000000&cropX1=72&cropX2=744&cropY1=84&cropY2=756,Healthcare  ==> pharmacy,1.2 BUSD,0.0 millions USD,,2126.0
2040,4290,yaN YUde,1989.0,YAN,57 years old,None,China,https://specials-images.forbesimg.com/imageserve/58a272a9a7ea431f32197514/416x416.jpg?background=000000&cropX1=72&cropX2=744&cropY1=84&cropY2=756,Service  ==> private schools,1.2 BUSD,0.0 millions USD,,1837.0
2041,5765,yanG KENG,1990.0,yaNG,57 years old,M,China,https://specials-images.forbesimg.com/imageserve/56c74e35e4b062f6b59a1c11/416x416.jpg?background=000000&cropX1=43&cropX2=694&cropY1=139&cropY2=790,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,1825.0
2042,8821,yaNG SHAOpeng,1991.0,yANG,60 years old,M,China,https://specials-images.forbesimg.com/imageserve/5a875cf5a7ea43169013b8e5/416x416.jpg?background=000000&cropX1=394&cropX2=2762&cropY1=290&cropY2=2656,Logistics  ==> Shipping,1.2 BUSD,0.0 millions USD,,1779.0
2043,3566,zhanG CHENG FEi,1992.0,zHANG,50 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a7d201f31358e4955acfda0/416x416.jpg?background=000000&cropX1=16&cropX2=645&cropY1=127&cropY2=756,Manufacturing  ==> paper & related products,1.2 BUSD,0.0 millions USD,,1870.0
2044,1912,ZHANG JINGZHang,1993.0,zhANG,82 years old,M,China,https://specials-images.forbesimg.com/imageserve/5a7d201f31358e4955acfda0/416x416.jpg?background=000000&cropX1=16&cropX2=645&cropY1=127&cropY2=756,Manufacturing  ==> precision machinery,1.2 BUSD,0.001 millions USD,,2024.0
2045,9205,ZHANG KEQIANg,1994.0,zhANG,58 years old,None,China,https://specials-images.forbesimg.com/imageserve/5865576ab60b0bfe8025d6b4b7d9f65f/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=50&cropY2=793,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,1986.0
2046,5965,zhanG XUANning,1995.0,ZHANG,48 years old,None,None,https://specials-images.forbesimg.com/imageserve/5865576ab60b0bfe8025d6b4b7d9f65f/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=50&cropY2=793,Fashion & Retail  ==> retail,1.2 BUSD,0.001 millions USD,,2137.0
2047,3196,zhang zHANGsun,1996.0,zhANG,61 years old,Male,None,https://specials-images.forbesimg.com/imageserve/d1c69bd9f67afdb1778c9bb7d0975966/416x416.jpg?background=000000&cropX1=188&cropX2=615&cropY1=114&cropY2=541,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,1748.0
2048,6531,zhou BAjin,1997.0,zhOU,83 years old,None,China,https://specials-images.forbesimg.com/imageserve/d1c69bd9f67afdb1778c9bb7d0975966/416x416.jpg?background=000000&cropX1=188&cropX2=615&cropY1=114&cropY2=541,Manufacturing  ==> auto parts,1.2 BUSD,0.0 millions USD,,1561.0
2049,8909,ZHOU WENyu,1998.0,zHOU,53 years old,None,People's Republic of China,https://specials-images.forbesimg.com/imageserve/d1c69bd9f67afdb1778c9bb7d0975966/416x416.jpg?background=000000&cropX1=188&cropX2=615&cropY1=114&cropY2=541,Real Estate  ==> real estate,1.2 BUSD,0.0 millions USD,,1908.0
2050,7296,WILLIAM ACkman,1999.0,aCKMAn,52 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a9090b4a7ea434a0c2721c1/416x416.jpg?background=000000&cropX1=1835&cropX2=2934&cropY1=500&cropY2=1599,Finance and Investments  ==> hedge funds,1.1 BUSD,0.0 millions USD,,2032.0
2051,1712,soeGIARTO ADIKOesoemo,2000.0,ADIKOESOEMO,80 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a19b57ba7ea432f2e740203/416x416.jpg?background=000000&cropX1=237&cropX2=1329&cropY1=112&cropY2=1205,Logistics  ==> chemicals,1.1 BUSD,nan millions USD,,2032.0
2052,1655,ali ibRAHIM AGAoglu,2001.0,AGAOGLU,64 years old,Male,None,https://specials-images.forbesimg.com/imageserve/5a70d26431358e4955ac09ff/416x416.jpg?background=000000&cropX1=0&cropX2=481&cropY1=44&cropY2=525,Construction & Engineering  ==> construction,1.1 BUSD,nan millions USD,,2032.0
2053,8058,hamdI AKIN,2002.0,akIN,63 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a8149384bbe6f2652f5475b/416x416.jpg?background=000000&cropX1=1326&cropX2=2354&cropY1=303&cropY2=1330,Diversified  ==> diversified,1.1 BUSD,0.0 millions USD,,2042.0
2054,8906,chIRAYU Amin,2003.0,aMIN,71 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7f1762a7ea431690132912/416x416.jpg?background=000000&cropX1=4&cropX2=2251&cropY1=13&cropY2=2258,Healthcare  ==> pharmaceuticals,1.1 BUSD,nan millions USD,,2042.0
2055,7247,mehMET AYDINlar,2004.0,aYDINLAr,61 years old,None,Turkey,https://specials-images.forbesimg.com/imageserve/58a3af7d31358e1a35ab6510/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=301&cropY2=1045,Healthcare  ==> hospitals,1.1 BUSD,0.0 millions USD,,2030.0
2056,4087,eMANUELLA BARILLA,2005.0,barILLa,51 years old,None,None,https://specials-images.forbesimg.com/imageserve/58a3af7d31358e1a35ab6510/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=301&cropY2=1045,Food and Beverage  ==> Barilla pasta,1.1 BUSD,0.0 millions USD,,2105.0
2057,1804,guido BARILLA,2006.0,baRILLA,59 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7f913031358e4955ad1e09/416x416.jpg?background=000000&cropX1=1812&cropX2=4410&cropY1=14&cropY2=2611,Food and Beverage  ==> Barilla pasta,1.1 BUSD,0.0 millions USD,,2106.0
2058,1235,lucA BARILLA,2007.0,BARILla,58 years old,M,None,https://specials-images.forbesimg.com/imageserve/5a7f95bd4bbe6f2652f533b5/416x416.jpg?background=000000&cropX1=218&cropX2=3499&cropY1=0&cropY2=3280,Food and Beverage  ==> Barilla pasta,1.1 BUSD,0.0 millions USD,,2107.0
2059,6446,paolo BARILLa,2008.0,bARILLA,57 years old,None,None,https://specials-images.forbesimg.com/imageserve/5a7f9c4b31358e4955ad1e84/416x416.jpg?background=000000&cropX1=1162&cropX2=3786&cropY1=6&cropY2=2629,Food and Beverage  ==> Barilla pasta,1.1 BUSD,0.0 millions USD,,2108.0
2060,3314,mehmET RUSTU basaran,2009.0,baSARAN,71 years old,M,Turkey,https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613,"Energy  ==> banking, gas",1.1 BUSD,nan millions USD,,2108.0
2061,1754,j. hYATT BROWn,2010.0,brOWN,80 years old,Male,None,https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613,Finance and Investments  ==> insurance,1.1 BUSD,0.0 millions USD,,1874.0
2062,1704,bu YANG,2011.0,BU,,F,None,https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613,Fashion & Retail  ==> retail,1.1 BUSD,0.0 millions USD,,1740.0
2063,9662,HIDEYUKI BUsujima,2012.0,busUJIMa,65 years old,M,Japan,https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613,Gambling & Casinos  ==> pachinko machines,1.1 BUSD,0.0 millions USD,,1750.0
2064,8425,cai RONGjun,2013.0,cAI,45 years old,M,None,https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613,Technology  ==> electronic components,1.1 BUSD,nan millions USD,,1750.0
2065,5436,cai xIAOru,2014.0,cAI,38 years old,Male,None,https://specials-images.forbesimg.com/imageserve/38f6493ead1647157fbdfeecfdc0a6d3/416x416.jpg?background=000000&cropX1=1&cropX2=600&cropY1=14&cropY2=613,Technology  ==> electronic components,1.1 BUSD,nan millions USD,,1750.0
2066,9949,delFIN JORGE EZEQuiel carballo,2015.0,carbALlo,65 years old,Male,Argentina,https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345,Finance and Investments  ==> banking,1.1 BUSD,nan millions USD,,1750.0
2067,9024,cheN JINSHI,2016.0,chEN,55 years old,None,None,https://specials-images.forbesimg.com/imageserve/5ab292dd31358e79a28c6eda/416x416.jpg?background=000000&cropX1=356&cropX2=2309&cropY1=391&cropY2=2345,"Real Estate  ==> construction, real estate",1.1 BUSD,0.0 millions USD,,1947.0
